Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-09-08 19:00:00,4340.24,4348.98,4201.97,4201.97,1804.71,7739786.69,4288.67
2017-09-08 20:00:00,4201.97,4267,4140,4249.99,2114.63,8897305.91,4207.49
2017-09-08 21:00:00,4249.98,4250,4151,4208.11,1256.63,5262962.44,4188.17
2017-09-08 22:00:00,4208.11,4360,4205,4345.68,1111.93,4760161.88,4280.98
2017-09-08 23:00:00,4346.49,4398.86,4325.06,4350,810.76,3533523.28,4358.28
2017-09-09 0:00:00,4350,4370,4294.7,4355.99,375.19,1628784.91,4341.26
2017-09-09 1:00:00,4359,4400,4250,4290.58,569.09,2446789.1,4299.5
2017-09-09 2:00:00,4290.59,4338.1,4253.71,4338.1,440.58,1889840.07,4289.4
2017-09-09 3:00:00,4338.07,4372.99,4336,4353.31,295.45,1286116.82,4353.12
2017-09-09 4:00:00,4353.04,4372.98,4299.45,4372.98,398.39,1723128.61,4325.22
2017-09-09 5:00:00,4372.98,4437.13,4372.48,4437.13,425.72,1877157.28,4409.42
2017-09-09 6:00:00,4437.13,4437.13,4420.96,4431.47,223.25,988724.65,4428.79
2017-09-09 7:00:00,4431.47,4449.95,4377,4399,274.37,1210409.75,4411.54
2017-09-09 8:00:00,4399,4414.58,4364.01,4371.98,166.42,731684.9,4396.55
2017-09-09 9:00:00,4371.98,4419,4367.63,4415.48,278.32,1222152.88,4391.22
2017-09-09 10:00:00,4415.48,4419,4390,4390.1,90.04,396516.71,4403.57
2017-09-09 11:00:00,4390.1,4395.01,4362.9,4377.01,364.87,1597392.67,4377.98
2017-09-09 12:00:00,4377.01,4389.75,4357.6,4358.95,245.17,1070853.36,4367.71
2017-09-09 13:00:00,4358.95,4360.99,4295.47,4306.47,483.89,2092720.44,4324.77
2017-09-09 14:00:00,4306.59,4315.19,4270.62,4300.11,722.16,3098874.16,4291.09
2017-09-09 15:00:00,4300.11,4309.99,4280,4294.5,428.53,1841922.67,4298.28
2017-09-09 16:00:00,4294.51,4309.99,4292.18,4298.41,417.13,1795668.58,4304.84
2017-09-09 17:00:00,4298.42,4298.42,4241,4273.57,552.62,2357978.28,4266.9
2017-09-09 18:00:00,4273.57,4273.57,4200.05,4205.03,689.07,2912641.25,4226.92
2017-09-09 19:00:00,4205.01,4309.98,4180,4291.04,968.51,4107934.14,4241.49
2017-09-09 20:00:00,4295.89,4301.01,4280.06,4285.93,284.2,1220612.64,4294.97
2017-09-09 21:00:00,4285.93,4295.5,4273.88,4279.89,204.02,874516.08,4286.49
2017-09-09 22:00:00,4279.89,4340.06,4278.04,4335,608.54,2624832.96,4313.3
2017-09-09 23:00:00,4335,4350,4316,4334.36,316.32,1372404.08,4338.61
2017-09-10 0:00:00,4334.36,4334.36,4300.47,4309.72,214.28,924200.85,4313.04
2017-09-10 1:00:00,4309.72,4314.98,4285,4309.97,214.69,923734.45,4302.58
2017-09-10 2:00:00,4309.97,4309.97,4238.14,4249.43,589.48,2512993.29,4263.06
2017-09-10 3:00:00,4249.5,4274.98,4235.19,4247.01,340.1,1448274.42,4258.33
2017-09-10 4:00:00,4247.01,4281.15,4247,4256.28,413.78,1766800.06,4269.91
2017-09-10 5:00:00,4256.26,4258.01,4210,4213.64,467.14,1973314.95,4224.24
2017-09-10 6:00:00,4213.64,4214.09,4150,4151,800.46,3352326.26,4188.01
2017-09-10 7:00:00,4151,4235,4150,4218.89,393.13,1648101.29,4192.3
2017-09-10 8:00:00,4218.22,4266.88,4205.5,4240.21,251.08,1063998.87,4237.61
2017-09-10 9:00:00,4240.2,4240.21,4198.25,4198.43,152.95,643711.61,4208.66
2017-09-10 10:00:00,4200.01,4200.01,4150.12,4192.07,249.86,1042615.51,4172.74
2017-09-10 11:00:00,4192.08,4260,4156.11,4259.9,315.67,1327129.46,4204.13
2017-09-10 12:00:00,4259.99,4259.99,4215.15,4238.76,204.01,863142.06,4230.85
2017-09-10 13:00:00,4238.76,4249,4160,4180,915.35,3841028.17,4196.24
2017-09-10 14:00:00,4180.56,4197,4139,4196.99,768.94,3201379.4,4163.35
2017-09-10 15:00:00,4196.99,4197.77,4180.04,4186.55,334.95,1403932.11,4191.49
2017-09-10 16:00:00,4188.54,4278.12,4177.64,4275.64,461.36,1948952.99,4224.33
2017-09-10 17:00:00,4275.65,4349.99,4273,4337.14,711.57,3076493.24,4323.55
2017-09-10 18:00:00,4337.15,4338.07,4301.26,4330.16,348.64,1508660.85,4327.28
2017-09-10 19:00:00,4331.58,4338.05,4315,4329.45,287.84,1244927.84,4325.12
2017-09-10 20:00:00,4329.45,4329.45,4289.43,4289.43,361.09,1553063.57,4301.06
2017-09-10 21:00:00,4289.01,4289.01,4253.64,4257.25,430.66,1839116.28,4270.49
2017-09-10 22:00:00,4256.66,4301.45,4255.91,4285.01,428.71,1837618.46,4286.4
2017-09-10 23:00:00,4285.01,4289,4240,4251.36,407.66,1738652.26,4264.96
2017-09-11 0:00:00,4251.36,4271.47,4220,4233.56,329.5,1398991.73,4245.78
2017-09-11 1:00:00,4233.56,4320.99,4231.55,4317.01,389.41,1667249.33,4281.53
2017-09-11 2:00:00,4317.01,4325,4301.32,4303.47,314.14,1355826.59,4316.06
2017-09-11 3:00:00,4303.47,4365,4303.46,4347.57,410.73,1784141.77,4343.86
2017-09-11 4:00:00,4347.58,4347.58,4156,4199.99,935.62,3942088.98,4213.34
2017-09-11 5:00:00,4200,4221,4111.14,4160.02,843.06,3507090.2,4159.93
2017-09-11 6:00:00,4160.02,4222,4133.34,4172.7,442.88,1850667.69,4178.75
2017-09-11 7:00:00,4172.61,4213.52,4158.87,4182.63,217.5,911123.67,4189.06
2017-09-11 8:00:00,4182.36,4182.69,4132.13,4167.03,252.74,1051378.84,4159.89
2017-09-11 9:00:00,4167.04,4212,4167.03,4183.26,225.85,945056.44,4184.47
2017-09-11 10:00:00,4183.22,4206.08,4171.71,4193.99,234.07,980521.12,4189
2017-09-11 11:00:00,4192.23,4204.96,4160.02,4190.67,165.46,692492.23,4185.2
2017-09-11 12:00:00,4190.67,4202,4185,4202,192.2,806131.63,4194.27
2017-09-11 13:00:00,4202,4298,4179.52,4259.33,498.58,2109195.73,4230.4
2017-09-11 14:00:00,4259.44,4271.04,4236.45,4247.77,249.39,1061591.15,4256.71
2017-09-11 15:00:00,4247.78,4250,4220,4235.59,395.02,1673333.38,4236.08
2017-09-11 16:00:00,4235.59,4261.61,4235.58,4261.61,363.87,1546348.31,4249.67
2017-09-11 17:00:00,4261.61,4272.39,4218.13,4219,467.67,1984767.49,4243.91
2017-09-11 18:00:00,4219,4229,4205,4226.78,274.33,1158135.45,4221.65
2017-09-11 19:00:00,4226.78,4227.61,4175.01,4199.14,433.19,1818072.76,4196.91
2017-09-11 20:00:00,4199.14,4200,4175,4192.46,374.52,1568201.78,4187.19
2017-09-11 21:00:00,4192.47,4204.93,4190.38,4198.73,417.16,1751050.21,4197.56
2017-09-11 22:00:00,4198.73,4227.99,4198.73,4218.5,429.25,1810476.16,4217.81
2017-09-11 23:00:00,4218.5,4224.32,4203.04,4210.72,177.97,750402.96,4216.42
2017-09-12 0:00:00,4210.72,4239.98,4210.71,4239.58,378.79,1601991.61,4229.27
2017-09-12 1:00:00,4239.59,4243.95,4230,4230.88,284.97,1208013.44,4239.1
2017-09-12 2:00:00,4230.88,4249.99,4220,4249.99,362.17,1535070.98,4238.52
2017-09-12 3:00:00,4249.99,4285.04,4247.37,4284.94,356.56,1520213.36,4263.59
2017-09-12 4:00:00,4284.95,4298.88,4256,4286.05,341,1459345.47,4279.67
2017-09-12 5:00:00,4286.05,4300,4280.16,4292.21,446.16,1914977.55,4292.11
2017-09-12 6:00:00,4292.21,4358.97,4292.2,4357.45,661.33,2862464.41,4328.35
2017-09-12 7:00:00,4357.45,4375,4322.55,4358.56,306.05,1331707.95,4351.22
2017-09-12 8:00:00,4358.56,4360.68,4258.36,4306.36,293.6,1264757.2,4307.8
2017-09-12 9:00:00,4306.36,4330,4295,4324,154.13,664606.51,4311.94
2017-09-12 10:00:00,4324,4375.37,4289.79,4353.74,249.57,1082152.57,4336.12
2017-09-12 11:00:00,4353.74,4365.89,4335.81,4342.83,263.26,1144668.97,4348.07
2017-09-12 12:00:00,4342.83,4350,4316.8,4320.01,239.62,1038796.22,4335.2
2017-09-12 13:00:00,4320.01,4320.01,4260,4266.81,474.6,2032893.06,4283.4
2017-09-12 14:00:00,4266.81,4290.43,4261.89,4279.26,280.97,1201972.07,4277.98
2017-09-12 15:00:00,4279.26,4293.33,4250,4250,433.64,1854490.27,4276.53
2017-09-12 16:00:00,4250.01,4263.85,4241,4263.73,483.25,2053680.17,4249.71
2017-09-12 17:00:00,4263.73,4264.99,4191.11,4191.11,570.58,2416644.13,4235.38
2017-09-12 18:00:00,4191,4191.1,4080,4109,2409.43,9951570.68,4130.26
2017-09-12 19:00:00,4109,4174,4097.72,4167.01,809.8,3341734.64,4126.62
2017-09-12 20:00:00,4167.01,4179.95,4125,4179.95,667.54,2778528.53,4162.33
2017-09-12 21:00:00,4179.95,4207.89,4150,4201.97,652.77,2731470.27,4184.42
2017-09-12 22:00:00,4201.99,4202,4167.19,4182.91,473.46,1980431.28,4182.9
2017-09-12 23:00:00,4182.91,4182.91,4129.13,4164.52,435.54,1809864.73,4155.47
2017-09-13 0:00:00,4164.52,4174.53,4100.02,4145,619.91,2560402.87,4130.28
2017-09-13 1:00:00,4145,4151.22,4105,4108.13,469.8,1939971.99,4129.4
2017-09-13 2:00:00,4106.99,4110.98,4016.38,4024.02,1330.44,5391608.23,4052.5
2017-09-13 3:00:00,4024.69,4059.14,3950.01,3953.52,1653.57,6603238.5,3993.33
2017-09-13 4:00:00,3953.52,4015.29,3904,4010.15,1490.41,5894764.27,3955.13
2017-09-13 5:00:00,4010.15,4020.99,3960.05,3982.42,836.26,3344475.1,3999.34
2017-09-13 6:00:00,3982.42,4043.97,3981.99,4025.01,616.59,2472850.02,4010.51
2017-09-13 7:00:00,4025.01,4033.92,3929.69,3955.01,455.2,1812189.22,3981.11
2017-09-13 8:00:00,3955.01,3995.64,3921,3950.01,294.36,1163586.03,3952.98
2017-09-13 9:00:00,3950.01,3987.14,3929,3929.01,233.03,923557.89,3963.31
2017-09-13 10:00:00,3929.01,3940,3850,3853,652.02,2543402.11,3900.79
2017-09-13 11:00:00,3853,3859.74,3801.28,3821.35,1091.64,4181184.42,3830.2
2017-09-13 12:00:00,3820.89,3888.05,3776.37,3879.62,1662.07,6357659.8,3825.15
2017-09-13 13:00:00,3872.59,3920,3822.95,3833.19,1010.86,3908960.61,3866.97
2017-09-13 14:00:00,3833.19,3841.14,3726,3760.01,1604.42,6063968.47,3779.54
2017-09-13 15:00:00,3760.01,3874.9,3760,3819.99,1249.51,4777716.08,3823.66
2017-09-13 16:00:00,3820,3945,3807.62,3945,1244.01,4822871.65,3876.88
2017-09-13 17:00:00,3945,3959.99,3885.21,3909.07,1330.61,5236262.86,3935.23
2017-09-13 18:00:00,3909.02,3928.04,3851.39,3891.01,1027.13,4004216.74,3898.47
2017-09-13 19:00:00,3891.01,3891.73,3838.58,3850.25,649.37,2511220.31,3867.14
2017-09-13 20:00:00,3849.82,3898.99,3838.58,3894,503.57,1951217.56,3874.78
2017-09-13 21:00:00,3894,3898.98,3870.12,3875.99,500.67,1943669.34,3882.11
2017-09-13 22:00:00,3875.99,3949.99,3875.98,3923.67,1064.94,4173844.31,3919.33
2017-09-13 23:00:00,3923.67,3929.29,3850.06,3855.32,622.62,2425755.05,3896.06
2017-09-14 0:00:00,3855.61,3923,3855.61,3914.7,411.11,1602598.82,3898.21
2017-09-14 1:00:00,3914.61,3914.99,3888.09,3914.72,252.52,986334.33,3905.98
2017-09-14 2:00:00,3914.72,3914.73,3860.8,3877.74,437.7,1698539.2,3880.57
2017-09-14 3:00:00,3877.74,3877.74,3800,3800.01,869.46,3322909.73,3821.82
2017-09-14 4:00:00,3800.01,3825,3761.32,3808.96,556,2112161.83,3798.84
2017-09-14 5:00:00,3808.97,3849.99,3808,3808,460.01,1762766.03,3832.02
2017-09-14 6:00:00,3808.01,3832.32,3806.47,3832.32,352.77,1346899.07,3818.08
2017-09-14 7:00:00,3832.32,3896.84,3832.32,3870.24,366.67,1417304.03,3865.39
2017-09-14 8:00:00,3870.24,3895,3830.51,3835.01,309.11,1190123.6,3850.15
2017-09-14 9:00:00,3835.01,3835.01,3780,3780,338.22,1290582.76,3815.84
2017-09-14 10:00:00,3780.01,3804.37,3700.05,3734.26,1128.78,4232399.23,3749.54
2017-09-14 11:00:00,3734.26,3748.21,3600.73,3613.08,2175.92,7967834,3661.82
2017-09-14 12:00:00,3614.29,3669.97,3499,3499,2648.47,9503079.63,3588.14
2017-09-14 13:00:00,3499,3588.15,3425.52,3550,3380.14,11851242.42,3506.14
2017-09-14 14:00:00,3550,3620.49,3474.01,3585.29,2170.21,7698114.06,3547.18
2017-09-14 15:00:00,3585.1,3590.7,3459.98,3520,1902.24,6711614.69,3528.27
2017-09-14 16:00:00,3520,3525,3437,3447.12,1255.11,4373840.78,3484.83
2017-09-14 17:00:00,3447,3455.5,3304.05,3315,3112.44,10454005.88,3358.78
2017-09-14 18:00:00,3315,3449.68,3240,3410.57,3154.48,10548679.93,3344.03
2017-09-14 19:00:00,3410.79,3490,3335.7,3361.91,2454.39,8392508.38,3419.38
2017-09-14 20:00:00,3361.91,3450,3335.99,3399.38,1684.51,5721332.17,3396.43
2017-09-14 21:00:00,3399.08,3402,3301,3307.96,2073.07,6914893.77,3335.58
2017-09-14 22:00:00,3307.76,3365.91,3280,3313.57,1689.36,5608738.18,3320.05
2017-09-14 23:00:00,3311.92,3322.01,3230.05,3250.4,1842.71,6010532.38,3261.8
2017-09-15 0:00:00,3249.99,3375,3234.98,3348.52,1873,6210380.97,3315.74
2017-09-15 1:00:00,3348.52,3431,3346.68,3409.98,1783.71,6069861.75,3402.95
2017-09-15 2:00:00,3409.98,3464.99,3375.54,3386.13,1704.15,5849564.75,3432.54
2017-09-15 3:00:00,3386.13,3404.44,3355,3367.78,877.34,2967437.73,3382.32
2017-09-15 4:00:00,3367.78,3374.01,3275,3317.3,895.9,2990280.08,3337.74
2017-09-15 5:00:00,3317.44,3334.08,3250,3334.08,874.1,2875505.23,3289.66
2017-09-15 6:00:00,3334.08,3350,3130,3130,1793.22,5770489.61,3217.95
2017-09-15 7:00:00,3130.01,3169,3060,3123.14,1710.35,5326110.79,3114.05
2017-09-15 8:00:00,3123.14,3213.75,3065.01,3142,1402.62,4364074.65,3111.38
2017-09-15 9:00:00,3146.25,3179.71,3045,3049.87,1319.3,4055425.94,3073.92
2017-09-15 10:00:00,3049.53,3118.62,3022.3,3025,1530.35,4682312.53,3059.63
2017-09-15 11:00:00,3024.83,3075,2975.01,3027,2788.98,8420525.64,3019.21
2017-09-15 12:00:00,3028.5,3415,3007.29,3375.04,5297.68,17240947.86,3254.43
2017-09-15 13:00:00,3375.03,3407.44,3200,3399,3347.48,11132170.97,3325.54
2017-09-15 14:00:00,3399,3739.77,3399,3696.93,5555.02,19797399.63,3563.88
2017-09-15 15:00:00,3695.02,3889.16,3585.08,3850.01,3928.24,14698699.68,3741.8
2017-09-15 16:00:00,3850.01,3894.48,3560.53,3667.12,4367.51,16202138.21,3709.7
2017-09-15 17:00:00,3662.92,3679.17,3472,3595.22,2732.43,9734281.5,3562.49
2017-09-15 18:00:00,3595.22,3695.79,3570.38,3603.76,1913.47,6930801.37,3622.11
2017-09-15 19:00:00,3603.76,3799,3603.76,3679.55,1867.39,6916177.88,3703.67
2017-09-15 20:00:00,3679.76,3738.47,3660,3725,1469.55,5431464.63,3696.01
2017-09-15 21:00:00,3725,3839.46,3720.59,3813.35,1809.87,6869684.34,3795.67
2017-09-15 22:00:00,3813.44,3824,3700,3780.48,1336.63,5035743.19,3767.49
2017-09-15 23:00:00,3782.88,3782.88,3670,3740.02,830.7,3088320.04,3717.73
2017-09-16 0:00:00,3740.02,3796.33,3707.83,3750.01,670.08,2519759.78,3760.36
2017-09-16 1:00:00,3750.01,3796.99,3750,3793.38,652.76,2465630.73,3777.22
2017-09-16 2:00:00,3793.38,3840,3766.1,3783.2,898.9,3429884.87,3815.65
2017-09-16 3:00:00,3783.2,3823.44,3774.18,3823.01,399.48,1518959.37,3802.31
2017-09-16 4:00:00,3823.01,3843.26,3816,3843.01,503.03,1928629.26,3834.01
2017-09-16 5:00:00,3843.01,3964.64,3841.95,3905.84,1555.67,6083766.38,3910.7
2017-09-16 6:00:00,3905.84,3924.79,3813.04,3866.84,877.56,3393089.56,3866.49
2017-09-16 7:00:00,3866.96,3945,3854.51,3933,573.28,2239425.56,3906.33
2017-09-16 8:00:00,3933.18,3988.8,3905,3976.59,682.06,2698920.13,3957.03
2017-09-16 9:00:00,3983.72,4034,3862.01,3902.29,961.14,3814652.95,3968.88
2017-09-16 10:00:00,3914.33,3914.33,3675,3690.49,1293.82,4870431.35,3764.38
2017-09-16 11:00:00,3693.98,3868.24,3690.22,3814.3,1213.05,4565945.53,3764.03
2017-09-16 12:00:00,3814.26,3814.26,3700,3726.55,571.14,2138908.97,3745.01
2017-09-16 13:00:00,3726.95,3796.98,3670.05,3759.74,800.86,2985869.78,3728.35
2017-09-16 14:00:00,3753.99,3775.15,3705,3718,771.63,2900292.66,3758.65
2017-09-16 15:00:00,3718,3759.68,3601,3620.98,1330.5,4885558.78,3671.96
2017-09-16 16:00:00,3620.56,3679.93,3600,3654.46,979.14,3560484.07,3636.35
2017-09-16 17:00:00,3654.46,3679.97,3629.26,3678.35,652.92,2390314.94,3660.98
2017-09-16 18:00:00,3679.97,3753.99,3675.46,3748.36,830.41,3089509.61,3720.48
2017-09-16 19:00:00,3748.33,3750,3665,3723.55,759.75,2818733.07,3710.06
2017-09-16 20:00:00,3722.51,3738.02,3694.52,3708.51,370.34,1375921.8,3715.27
2017-09-16 21:00:00,3708.51,3727.99,3659.89,3727.99,581.72,2149351.97,3694.82
2017-09-16 22:00:00,3727.99,3757,3718,3737.78,323.1,1208033.23,3738.83
2017-09-16 23:00:00,3737.78,3750,3705.76,3726.51,332.46,1237928.93,3723.49
2017-09-17 0:00:00,3726.51,3726.51,3673,3674,424.98,1567869.66,3689.27
2017-09-17 1:00:00,3674.01,3674.01,3621.21,3642.1,916.64,3335593.48,3638.94
2017-09-17 2:00:00,3642.1,3680,3621.21,3664.11,441.41,1610940.03,3649.55
2017-09-17 3:00:00,3664.11,3664.11,3626.77,3639.93,222.82,812394.16,3645.89
2017-09-17 4:00:00,3639.93,3639.93,3571.05,3614.44,612.78,2208616.18,3604.27
2017-09-17 5:00:00,3613.98,3626.93,3581.97,3589.01,218.84,788388.53,3602.5
2017-09-17 6:00:00,3588.94,3599.65,3551,3555.22,330.99,1183884.39,3576.75
2017-09-17 7:00:00,3560.95,3584.8,3530,3530,280.19,998225.34,3562.69
2017-09-17 8:00:00,3530.01,3535.31,3475.64,3535.31,609.52,2140494.75,3511.76
2017-09-17 9:00:00,3535.31,3629.03,3525.94,3601.88,620.3,2215114.65,3571.06
2017-09-17 10:00:00,3605.61,3660.93,3581.27,3598.35,588.11,2133337.91,3627.46
2017-09-17 11:00:00,3598.34,3618.95,3562.85,3581.12,277.62,994422.24,3581.9
2017-09-17 12:00:00,3581.12,3619.81,3574.39,3612,366.85,1320192.12,3598.73
2017-09-17 13:00:00,3612.01,3696,3606.22,3690.81,700.13,2563217,3661.04
2017-09-17 14:00:00,3690.81,3713.99,3644.86,3685,468.46,1726789.63,3686.08
2017-09-17 15:00:00,3685,3720,3678,3716.48,430.94,1597370.78,3706.71
2017-09-17 16:00:00,3716.48,3774.65,3716.05,3766,923.93,3464447.9,3749.71
2017-09-17 17:00:00,3767.26,3836.34,3759,3820.81,795.84,3024696.21,3800.62
2017-09-17 18:00:00,3821.58,3841,3760,3790.01,727.86,2769058.58,3804.38
2017-09-17 19:00:00,3790.02,3807.85,3769.79,3787.02,260.91,988596.82,3789.03
2017-09-17 20:00:00,3787.02,3807.82,3757.1,3761,427.06,1619051.71,3791.15
2017-09-17 21:00:00,3761,3770.06,3719.85,3749.38,375.04,1407121.18,3751.93
2017-09-17 22:00:00,3749.38,3788.23,3741,3758.98,238.27,897842.95,3768.1
2017-09-17 23:00:00,3758.98,3759,3713.02,3719.97,337.2,1259301.57,3734.6
2017-09-18 0:00:00,3719.98,3769.99,3717.56,3766.28,460.17,1726461.03,3751.81
2017-09-18 1:00:00,3766.29,3805.19,3750,3775.01,730.33,2757343.86,3775.46
2017-09-18 2:00:00,3775.16,3828,3775.15,3827.26,818.49,3117666.77,3809.04
2017-09-18 3:00:00,3827.25,3827.25,3775.77,3791.98,539.54,2049617.75,3798.81
2017-09-18 4:00:00,3791.64,3801.01,3774.41,3790.01,455.55,1726109.35,3789.1
2017-09-18 5:00:00,3790.01,3888.88,3790.01,3884.88,614.99,2368633.53,3851.5
2017-09-18 6:00:00,3884.88,3931.93,3859.74,3928.47,745.71,2896654.27,3884.45
2017-09-18 7:00:00,3928.47,3984.71,3903.58,3955,759.76,3001488.97,3950.55
2017-09-18 8:00:00,3954.99,3980.14,3930,3965.85,324.65,1283321.08,3952.92
2017-09-18 9:00:00,3968.12,3990,3924.9,3928.72,452.13,1795638.75,3971.48
2017-09-18 10:00:00,3928.76,3969.95,3884.83,3969.95,593.49,2329705.08,3925.44
2017-09-18 11:00:00,3969.94,3988,3950,3960,506.47,2011474.38,3971.55
2017-09-18 12:00:00,3960,4096.9,3956.4,4059.86,1254.09,5053211.53,4029.4
2017-09-18 13:00:00,4059.81,4130,4051.15,4110.01,1492.41,6119688.19,4100.53
2017-09-18 14:00:00,4110.01,4113,4004,4018,1069.66,4348865.36,4065.65
2017-09-18 15:00:00,4019.26,4066.64,3986,4032.12,991.22,3995226.89,4030.64
2017-09-18 16:00:00,4032.04,4034.99,3986.24,4016.03,731.13,2933235.55,4011.9
2017-09-18 17:00:00,4015.97,4015.97,3948.17,4000,774.86,3082310.78,3977.88
2017-09-18 18:00:00,4000,4039.99,4000,4031.02,636.98,2563438.58,4024.37
2017-09-18 19:00:00,4030.59,4032.06,3985.32,4020,476.9,1910829.06,4006.81
2017-09-18 20:00:00,4019.99,4021.76,3995,4007.05,447.36,1793226.76,4008.44
2017-09-18 21:00:00,4007.05,4092.68,4007.04,4080,667.58,2709071.72,4058.05
2017-09-18 22:00:00,4080,4124,4057.52,4071.21,786.98,3220371.82,4092.07
2017-09-18 23:00:00,4071.21,4100,4060.01,4100,446.07,1819848.32,4079.77
2017-09-19 0:00:00,4100,4125.22,4001.21,4012.96,1116.41,4536801.77,4063.74
2017-09-19 1:00:00,4012.97,4043.52,3924.99,3969.44,1561.32,6211105.39,3978.1
2017-09-19 2:00:00,3969.37,4005.7,3938.33,3999.98,611.78,2425936.18,3965.4
2017-09-19 3:00:00,3999.98,4015,3950.22,3990.41,594.51,2367373.32,3982.06
2017-09-19 4:00:00,3990.41,3997.99,3896,3908.02,575.04,2267568.12,3943.35
2017-09-19 5:00:00,3907.98,3927.55,3850.44,3902.45,726.79,2822774.52,3883.87
2017-09-19 6:00:00,3902.46,3979.98,3889.86,3965.21,526.37,2066262.56,3925.48
2017-09-19 7:00:00,3965.21,3965.21,3885.64,3913.57,300.23,1178308.82,3924.65
2017-09-19 8:00:00,3913.57,3988,3913.56,3958.29,268.31,1062429.93,3959.7
2017-09-19 9:00:00,3958.29,3978.99,3937.07,3963,176.47,697641.07,3953.31
2017-09-19 10:00:00,3963,4023.9,3963,4023.04,348.84,1394419.15,3997.36
2017-09-19 11:00:00,4023.13,4024.99,3980.02,3999.94,373.07,1494518.05,4005.98
2017-09-19 12:00:00,3999.94,4037.59,3997.08,4017.36,287.66,1155446.51,4016.69
2017-09-19 13:00:00,4017.36,4019.64,3957.73,3960.09,408.73,1628389.92,3984.07
2017-09-19 14:00:00,3959.29,3996.79,3951.8,3978.95,579.89,2308663.28,3981.24
2017-09-19 15:00:00,3978.95,4022.96,3960.45,4020.01,497.03,1981972.55,3987.62
2017-09-19 16:00:00,4020.01,4020.01,3998.74,4005.01,567.72,2275369.89,4007.94
2017-09-19 17:00:00,4005.01,4049,4000.12,4000.13,632.69,2548896.9,4028.67
2017-09-19 18:00:00,4000.13,4019.99,3981.9,3991.62,349.64,1399928.44,4003.96
2017-09-19 19:00:00,3991.61,3991.61,3900,3910.01,906.64,3562883.42,3929.75
2017-09-19 20:00:00,3910.01,3929.99,3874.29,3904.96,711.75,2771223.41,3893.54
2017-09-19 21:00:00,3904.78,3943.04,3892.2,3908.91,628.07,2460412.79,3917.39
2017-09-19 22:00:00,3906.76,3931.87,3891.31,3923.07,334.2,1306808.51,3910.27
2017-09-19 23:00:00,3923.07,3941.23,3910.1,3910.11,264.06,1037235.66,3928.08
2017-09-20 0:00:00,3910.11,3919.67,3898.66,3909.88,324.6,1268858.44,3908.95
2017-09-20 1:00:00,3909.88,3918.59,3893.54,3893.54,402.84,1573714.91,3906.59
2017-09-20 2:00:00,3893.55,3935.4,3890,3900.01,730.72,2856447.49,3909.07
2017-09-20 3:00:00,3900.01,3905.03,3885,3889.51,357.05,1391431.56,3897
2017-09-20 4:00:00,3889.51,3889.51,3850.1,3860.48,602.3,2326002.06,3861.89
2017-09-20 5:00:00,3860.48,3914.59,3850.01,3900.84,611.14,2371011.88,3879.68
2017-09-20 6:00:00,3900.84,3959,3875.99,3955.24,400.16,1569594.16,3922.45
2017-09-20 7:00:00,3955.01,3965.35,3935.6,3949.96,277.34,1095839.98,3951.3
2017-09-20 8:00:00,3949.85,3949.85,3927,3936.52,99.84,393280.42,3939.28
2017-09-20 9:00:00,3936.52,3950.87,3923.51,3923.51,194.85,766709.64,3934.84
2017-09-20 10:00:00,3923.52,3930,3900.85,3930,191.5,749568.22,3914.11
2017-09-20 11:00:00,3930,3930,3900.85,3920.88,166.56,652162.38,3915.37
2017-09-20 12:00:00,3918.3,3954.53,3910.8,3938.96,232.23,913495.96,3933.66
2017-09-20 13:00:00,3938.97,4012,3927.93,4003.4,364.95,1447669.18,3966.77
2017-09-20 14:00:00,4003.5,4044,3990,4009.98,713.04,2864663.61,4017.55
2017-09-20 15:00:00,4009.98,4009.99,3988.64,3990.7,448.22,1792740.74,3999.69
2017-09-20 16:00:00,3990.7,4018,3987.78,4018,447.91,1793035.39,4003.07
2017-09-20 17:00:00,4018,4022.81,3990,3994.71,435.23,1742924.92,4004.63
2017-09-20 18:00:00,3994.71,3999,3972.03,3999,435.85,1737517.3,3986.5
2017-09-20 19:00:00,3999,3999,3941,3952.95,395.43,1570273.89,3971.03
2017-09-20 20:00:00,3952.55,3971.86,3949.2,3960.51,343.02,1357800.73,3958.36
2017-09-20 21:00:00,3960.51,3971.88,3938.55,3947.92,278.63,1102822.82,3958.03
2017-09-20 22:00:00,3947.92,3965,3945.37,3949.02,213.2,843136.23,3954.74
2017-09-20 23:00:00,3949.02,3957.02,3865,3872.06,1005.27,3927276.89,3906.68
2017-09-21 0:00:00,3872.07,3900,3811,3844.05,1182.42,4559099.81,3855.73
2017-09-21 1:00:00,3844.05,3863.3,3820.25,3850.08,623.55,2396658.02,3843.55
2017-09-21 2:00:00,3850.23,3889.02,3850.19,3876.89,352.36,1366750.93,3878.83
2017-09-21 3:00:00,3876.89,3877.01,3830.99,3833.36,312.37,1203804.32,3853.76
2017-09-21 4:00:00,3833.36,3869.71,3820,3862.58,438.87,1684065.35,3837.26
2017-09-21 5:00:00,3862.58,3877.7,3854,3871.89,166.62,644041.97,3865.24
2017-09-21 6:00:00,3871.89,3879.9,3861.56,3871.99,216.49,837961.32,3870.62
2017-09-21 7:00:00,3872,3900.54,3869.87,3898.33,199.72,776086.96,3885.86
