2017-01-01 0:00:00,973.37,973.4,970.42,970.42,58.11,56510.18,972.42
2017-01-01 0:15:00,970.42,971.37,969.9,970.7,38.39,37262.62,970.72
2017-01-01 0:30:00,971.08,971.99,970.88,971.82,33.32,32365.31,971.34
2017-01-01 0:45:00,971.82,971.82,970.27,970.27,54.88,53308.83,971.29
2017-01-01 1:00:00,970.99,972,970.57,971.99,44.28,43006.63,971.29
2017-01-01 1:15:00,971.74,971.98,969.28,969.28,34.88,33851.13,970.53
2017-01-01 1:30:00,969.62,970.87,968.21,970.61,34.02,32984.02,969.49
2017-01-01 1:45:00,970.54,971.54,970.49,970.49,35.17,34153.1,970.95
2017-01-01 2:00:00,970.49,971.99,970.49,971.99,7.1,6898.12,971.19
2017-01-01 2:15:00,971.98,971.99,970.39,970.75,27.49,26690.83,971
2017-01-01 2:30:00,970.75,971.28,969.01,969.19,31.46,30526.44,970.32
2017-01-01 2:45:00,969.19,969.19,967,967.95,42.39,41041.94,968.31
2017-01-01 3:00:00,967.83,969.47,967.8,969.23,25.88,25061.5,968.22
2017-01-01 3:15:00,969.24,969.44,967.62,968.38,58.72,56855.18,968.26
2017-01-01 3:30:00,968.15,968.72,967.86,968.6,19.66,19034.4,968.2
2017-01-01 3:45:00,968.04,968.73,967.57,968.14,20.83,20170.41,968.25
2017-01-01 4:00:00,968.17,968.62,967.25,968.1,27.22,26351.71,968.05
2017-01-01 4:15:00,967.87,968.12,967,967.73,18.34,17748.14,967.8
2017-01-01 4:30:00,967.22,967.75,966.64,967.36,12.27,11865.81,967.14
2017-01-01 4:45:00,967.38,968.11,967.29,968.1,21.58,20886.8,967.76
2017-01-01 5:00:00,968.1,968.1,964.37,966.01,67.56,65282.71,966.24
2017-01-01 5:15:00,966.01,966.59,964.63,966.15,44.96,43423.92,965.84
2017-01-01 5:30:00,966.23,966.28,964.73,966.03,38.78,37440.48,965.5
2017-01-01 5:45:00,965.62,966.92,965.62,966.92,8.56,8270.91,965.97
